Driver_ID,Age,Gender,Education_Level,Income,Joining Designation,Grade,Total Business Value,LastWorkingDate,Quarterly Rating,Dateofjoining,City,MMM-YY,Quarterly Rating Increased,Income Increased,LastWorkingDate2,Churn
929,31.0,0.0,1.0,20245.0,2.0,2.0,0.0,2018-12-31,1.0,2018-07-14,C4,2019-01-01,0,0,2018-12-31,1
930,37.0,1.0,2.0,37285.0,1.0,1.0,-101180.0,2019-02-01,1.0,2018-10-16,C7,2019-01-01,0,0,2019-02-01,1
931,29.0,1.0,0.0,59393.0,3.0,3.0,5512220.0,2020-07-24,3.0,2019-01-11,C12,2020-07-01,1,0,2020-07-24,1
933,36.0,1.0,1.0,75765.0,3.0,3.0,12072740.0,,4.0,2019-07-11,C19,2020-12-01,1,0,2020-12-29,0
935,39.0,1.0,0.0,23823.0,1.0,1.0,12941580.0,2019-08-19,1.0,2018-10-22,C20,2019-08-01,0,0,2019-08-19,1
936,27.0,0.0,2.0,42607.0,1.0,1.0,452140.0,,1.0,2020-05-09,C3,2020-12-01,0,0,2020-12-29,0
937,32.0,0.0,0.0,36846.0,1.0,2.0,522630.0,2019-12-05,1.0,2018-07-05,C13,2019-05-01,0,0,2019-12-05,1
938,34.0,1.0,2.0,70330.0,3.0,3.0,1098190.0,2020-07-29,1.0,2020-04-03,C4,2020-08-01,0,0,2020-07-29,1
939,45.0,1.0,0.0,87153.0,1.0,4.0,6333350.0,2020-02-25,1.0,2015-07-30,C22,2020-02-01,0,0,2020-02-25,1
940,23.0,1.0,2.0,69972.0,1.0,1.0,423240.0,2020-10-17,2.0,2020-01-05,C22,2020-10-01,1,0,2020-10-17,1
941,36.0,1.0,1.0,100893.0,3.0,3.0,523320.0,2020-09-28,1.0,2020-08-05,C14,2020-10-01,0,0,2020-09-28,1
942,29.0,0.0,2.0,40688.0,2.0,2.0,0.0,2020-04-22,1.0,2020-02-13,C28,2020-04-01,0,0,2020-04-22,1
943,53.0,0.0,0.0,24923.0,1.0,1.0,23230860.0,,4.0,2018-09-29,C22,2020-12-01,0,0,2020-12-29,0
944,36.0,1.0,0.0,93093.0,1.0,3.0,2084090.0,2019-07-19,1.0,2017-11-07,C20,2019-07-01,0,0,2019-07-19,1
945,40.0,1.0,2.0,83025.0,2.0,3.0,25943780.0,,2.0,2015-05-29,C3,2020-12-01,0,0,2020-12-29,0
946,44.0,0.0,1.0,58803.0,1.0,2.0,18653790.0,,3.0,2016-04-25,C22,2020-12-01,0,0,2020-12-29,0
947,30.0,1.0,1.0,74402.0,3.0,3.0,983740.0,2020-09-19,1.0,2020-12-04,C6,2020-09-01,0,0,2020-09-19,1
948,35.0,1.0,2.0,24634.0,1.0,1.0,0.0,2019-12-03,1.0,2019-09-01,C12,2019-03-01,0,0,2019-12-03,1
949,25.0,1.0,2.0,31392.0,1.0,1.0,0.0,2020-06-27,1.0,2020-05-23,C24,2020-06-01,0,0,2020-06-27,1
951,41.0,0.0,0.0,70478.0,3.0,3.0,0.0,2020-07-13,1.0,2019-10-31,C13,2020-07-01,0,0,2020-07-13,1
952,37.0,0.0,0.0,27483.0,1.0,1.0,200020.0,,2.0,2020-11-28,C18,2020-12-01,0,0,2020-12-29,0
953,26.0,0.0,0.0,17253.0,1.0,1.0,0.0,2019-05-09,1.0,2019-01-06,C13,2019-09-01,0,0,2019-05-09,1
954,30.0,0.0,0.0,43996.0,1.0,2.0,25951520.0,,3.0,2014-08-29,C13,2020-12-01,0,0,2020-12-29,0
955,33.0,0.0,2.0,99893.0,3.0,3.0,0.0,2020-08-06,1.0,2020-03-30,C10,2020-06-01,0,0,2020-08-06,1
956,30.0,0.0,1.0,29492.0,2.0,2.0,6383030.0,,4.0,2019-10-19,C22,2020-12-01,1,0,2020-12-29,0
958,35.0,0.0,0.0,50799.0,2.0,2.0,320760.0,2020-11-28,1.0,2020-05-06,C22,2020-12-01,0,0,2020-11-28,1
959,34.0,1.0,1.0,85685.0,3.0,3.0,1147200.0,,2.0,2020-07-31,C17,2020-12-01,1,0,2020-12-29,0
960,39.0,1.0,2.0,107936.0,3.0,3.0,4933750.0,,3.0,2020-12-06,C3,2020-12-01,1,0,2020-12-29,0
961,42.0,1.0,2.0,35996.0,1.0,1.0,0.0,2019-05-02,1.0,2018-12-14,C26,2019-02-01,0,0,2019-05-02,1
962,37.0,0.0,1.0,45278.0,1.0,1.0,0.0,2019-01-13,1.0,2018-08-12,C9,2019-01-01,0,0,2019-01-13,1
963,40.0,0.0,1.0,48483.0,1.0,1.0,0.0,,1.0,2020-10-30,C16,2020-12-01,0,0,2020-12-29,0
964,31.0,0.0,0.0,46679.0,2.0,2.0,0.0,2019-12-15,1.0,2019-11-07,C8,2019-12-01,0,0,2019-12-15,1
965,42.0,0.0,2.0,74516.0,1.0,2.0,3676150.0,2019-04-26,1.0,2016-05-13,C20,2019-04-01,0,0,2019-04-26,1
967,45.0,0.0,2.0,59526.0,2.0,2.0,0.0,2018-12-31,1.0,2018-05-10,C11,2019-01-01,0,0,2018-12-31,1
968,26.0,0.0,1.0,20785.0,1.0,1.0,636910.0,2019-04-29,1.0,2018-09-17,C4,2019-05-01,0,0,2019-04-29,1
970,38.0,0.0,0.0,83350.0,3.0,3.0,0.0,2020-11-28,1.0,2020-09-28,C4,2020-12-01,0,0,2020-11-28,1
971,26.0,0.0,2.0,61982.0,3.0,3.0,201820.0,2019-01-02,1.0,2018-11-30,C29,2019-02-01,0,0,2019-01-02,1
972,52.0,0.0,0.0,47194.0,1.0,2.0,1978160.0,2019-06-30,1.0,2016-01-25,C1,2019-07-01,0,0,2019-06-30,1
973,47.0,0.0,0.0,90484.0,1.0,3.0,22388420.0,,3.0,2015-07-23,C22,2020-12-01,0,0,2020-12-29,0
974,23.0,1.0,1.0,30461.0,1.0,1.0,2537350.0,2019-04-30,1.0,2018-03-08,C8,2019-05-01,0,0,2019-04-30,1
975,38.0,1.0,1.0,33721.0,1.0,1.0,347470.0,2020-01-28,1.0,2019-09-22,C7,2020-01-01,0,0,2020-01-28,1
977,31.0,1.0,1.0,28297.0,1.0,1.0,13942630.0,2020-10-21,1.0,2019-04-10,C16,2020-10-01,0,0,2020-10-21,1
978,32.0,0.0,2.0,60185.0,2.0,2.0,1109860.0,2019-04-23,1.0,2019-05-01,C12,2019-04-01,0,0,2019-04-23,1
979,28.0,1.0,2.0,41620.0,1.0,1.0,2300090.0,2020-02-13,2.0,2019-07-21,C23,2020-02-01,1,0,2020-02-13,1
980,36.0,0.0,2.0,49277.0,2.0,2.0,0.0,2020-08-12,1.0,2020-09-28,C27,2020-12-01,0,0,2020-08-12,1
981,40.0,1.0,0.0,72118.0,3.0,3.0,1118270.0,,1.0,2020-06-30,C14,2020-12-01,0,0,2020-12-29,0
982,31.0,0.0,1.0,60672.0,3.0,3.0,309120.0,,1.0,2020-07-31,C12,2020-12-01,0,0,2020-12-29,0
984,29.0,0.0,2.0,53058.0,1.0,2.0,15626920.0,2020-04-13,1.0,2018-05-20,C22,2020-04-01,0,0,2020-04-13,1
985,28.0,0.0,1.0,49031.0,1.0,1.0,1267940.0,2019-10-09,1.0,2016-11-12,C25,2019-09-01,0,0,2019-10-09,1
988,35.0,0.0,1.0,60797.0,3.0,3.0,0.0,,1.0,2020-04-08,C10,2020-12-01,0,0,2020-12-29,0
990,43.0,1.0,1.0,119806.0,1.0,4.0,30755460.0,,2.0,2015-06-12,C17,2020-12-01,0,0,2020-12-29,0
991,31.0,0.0,1.0,61823.0,2.0,2.0,16187110.0,,3.0,2020-04-01,C23,2020-12-01,0,0,2020-12-29,0
992,46.0,0.0,1.0,52083.0,1.0,1.0,4961340.0,,2.0,2019-07-20,C7,2020-12-01,1,0,2020-12-29,0
994,32.0,0.0,2.0,39502.0,2.0,2.0,1539590.0,2019-04-23,1.0,2017-12-25,C20,2019-04-01,0,0,2019-04-23,1
995,31.0,0.0,1.0,69418.0,1.0,3.0,1272730.0,2019-05-30,1.0,2016-01-05,C17,2019-06-01,0,0,2019-05-30,1
996,37.0,0.0,2.0,46134.0,1.0,1.0,213560.0,2019-06-02,1.0,2018-05-18,C6,2019-02-01,0,0,2019-06-02,1
997,28.0,0.0,0.0,40654.0,2.0,2.0,1933470.0,2019-06-28,1.0,2017-10-21,C14,2019-07-01,0,0,2019-06-28,1
998,32.0,0.0,0.0,37617.0,1.0,1.0,1033030.0,2019-05-23,1.0,2018-02-06,C19,2019-05-01,0,0,2019-05-23,1
999,23.0,1.0,1.0,36811.0,2.0,2.0,1908000.0,,2.0,2020-05-05,C20,2020-12-01,1,0,2020-12-29,0
1000,28.0,1.0,2.0,56016.0,1.0,1.0,0.0,2020-04-25,1.0,2019-11-28,C3,2020-04-01,0,0,2020-04-25,1
1001,38.0,1.0,2.0,127070.0,2.0,3.0,1646640.0,2019-08-30,1.0,2018-12-01,C25,2019-09-01,0,0,2019-08-30,1
1002,29.0,0.0,0.0,58277.0,1.0,1.0,194320.0,2019-04-03,1.0,2018-12-28,C3,2019-03-01,0,0,2019-04-03,1
1003,28.0,0.0,0.0,11706.0,1.0,1.0,570460.0,2019-05-05,1.0,2018-08-24,C18,2019-05-01,0,0,2019-05-05,1
1004,31.0,0.8,0.0,58588.0,2.0,2.0,424460.0,2019-02-05,1.0,2018-11-18,C14,2019-05-01,0,0,2019-02-05,1
1005,30.0,1.0,0.0,58540.0,1.0,1.0,0.0,2019-02-15,1.0,2018-10-08,C8,2019-02-01,0,0,2019-02-15,1
1007,31.0,0.0,2.0,87810.0,2.0,2.0,675360.0,2020-11-13,1.0,2020-03-05,C20,2020-11-01,0,0,2020-11-13,1
1008,23.0,0.0,1.0,33831.0,1.0,1.0,0.0,2020-11-03,1.0,2019-11-29,C27,2020-03-01,0,0,2020-11-03,1
1009,41.0,1.0,0.0,65464.0,3.0,3.0,1643990.0,2020-11-05,1.0,2019-08-29,C19,2020-05-01,0,0,2020-11-05,1
1010,34.0,1.0,1.0,120188.0,1.0,4.0,41669570.0,2020-02-10,1.0,2013-09-27,C27,2020-10-01,0,0,2020-02-10,1
1011,31.0,0.0,2.0,76776.0,2.0,2.0,555150.0,2020-10-16,1.0,2020-11-07,C12,2020-10-01,0,0,2020-10-16,1
1012,39.0,0.0,0.0,50281.0,3.0,3.0,0.0,2020-09-28,1.0,2020-06-24,C8,2020-10-01,0,0,2020-09-28,1
1013,29.0,1.0,2.0,30930.0,1.0,1.0,8706130.0,,3.0,2019-08-29,C14,2020-12-01,1,0,2020-12-29,0
1014,26.0,0.0,0.0,60396.0,3.0,3.0,883390.0,,2.0,2020-09-28,C2,2020-12-01,0,0,2020-12-29,0
1015,32.0,0.0,2.0,87047.0,3.0,3.0,181670.0,,1.0,2020-03-08,C9,2020-12-01,0,0,2020-12-29,0
1016,47.0,1.0,2.0,82704.0,1.0,2.0,1438860.0,2019-06-24,2.0,2015-10-15,C12,2019-06-01,1,0,2019-06-24,1
1017,41.0,1.0,2.0,57869.0,2.0,2.0,2398470.0,2019-09-22,1.0,2015-09-17,C14,2019-09-01,0,0,2019-09-22,1
1019,32.0,1.0,2.0,32652.0,2.0,2.0,0.0,,1.0,2020-09-27,C19,2020-12-01,0,0,2020-12-29,0
1020,38.0,0.0,1.0,22245.0,3.0,3.0,400000.0,2019-10-25,2.0,2019-12-07,C24,2019-10-01,1,0,2019-10-25,1
1021,38.0,0.0,0.0,25106.0,1.0,1.0,0.0,2020-10-31,1.0,2020-06-20,C29,2020-11-01,0,0,2020-10-31,1
1023,27.0,0.0,2.0,79926.0,3.0,3.0,1477210.0,2020-06-30,1.0,2019-12-24,C26,2020-07-01,0,0,2020-06-30,1
1024,27.0,1.0,2.0,24582.0,1.0,1.0,0.0,2020-07-06,1.0,2020-09-05,C19,2020-06-01,0,0,2020-07-06,1
1026,27.0,0.0,2.0,48868.0,1.0,1.0,0.0,,1.0,2020-11-17,C4,2020-12-01,0,0,2020-12-29,0
1027,25.0,1.0,1.0,27607.0,1.0,1.0,0.0,2019-08-25,1.0,2019-05-08,C19,2019-08-01,0,0,2019-08-25,1
1028,26.0,0.0,2.0,63844.0,2.0,2.0,0.0,2020-09-27,1.0,2020-06-14,C15,2020-09-01,0,0,2020-09-27,1
1029,24.0,0.0,0.0,20363.0,1.0,1.0,0.0,,1.0,2020-12-18,C17,2020-12-01,0,0,2020-12-29,0
1030,28.0,0.0,2.0,20101.0,1.0,1.0,0.0,2019-09-01,1.0,2018-09-22,C2,2019-01-01,0,0,2019-09-01,1
1031,45.0,0.0,1.0,68434.0,2.0,3.0,24743820.0,,2.0,2014-07-11,C7,2020-12-01,0,1,2020-12-29,0
1032,30.0,0.0,0.0,17000.0,1.0,1.0,1121670.0,,2.0,2020-07-31,C7,2020-12-01,1,0,2020-12-29,0
1033,28.0,0.0,0.0,41705.0,1.0,1.0,3250190.0,2020-10-16,1.0,2019-11-16,C12,2020-10-01,0,0,2020-10-16,1
1035,38.0,1.0,2.0,51680.0,2.0,2.0,9611290.0,2020-07-24,4.0,2018-08-18,C7,2020-07-01,1,0,2020-07-24,1
1036,39.0,1.0,2.0,32263.0,3.0,3.0,0.0,2020-07-21,1.0,2020-04-20,C17,2020-07-01,0,0,2020-07-21,1
1037,37.0,1.0,2.0,135414.0,1.0,4.0,37135780.0,,2.0,2016-04-27,C10,2020-12-01,0,0,2020-12-29,0
1038,31.0,0.0,1.0,21543.0,3.0,3.0,204150.0,2020-01-31,1.0,2019-11-11,C4,2020-02-01,0,0,2020-01-31,1
1039,45.0,0.0,1.0,138069.0,2.0,4.0,26646720.0,,2.0,2015-05-07,C26,2020-12-01,1,0,2020-12-29,0
1040,32.0,0.0,2.0,62748.0,2.0,2.0,0.0,2019-10-17,1.0,2019-08-09,C11,2019-10-01,0,0,2019-10-17,1
1041,38.0,1.0,1.0,49443.0,3.0,3.0,244200.0,2020-11-16,1.0,2020-06-19,C18,2020-11-01,0,0,2020-11-16,1
1043,34.0,0.0,1.0,93121.0,2.0,3.0,18248240.0,,2.0,2015-05-14,C12,2020-12-01,0,0,2020-12-29,0
1046,34.0,0.0,2.0,76198.0,2.0,3.0,10479300.0,2019-11-24,3.0,2013-11-10,C2,2019-11-01,0,0,2019-11-24,1
1048,37.0,1.0,2.0,52668.0,2.0,2.0,0.0,2020-11-13,1.0,2020-07-17,C1,2020-11-01,0,0,2020-11-13,1
1049,28.0,0.0,2.0,37278.0,1.0,1.0,9828090.0,2020-06-19,1.0,2018-09-05,C26,2020-06-01,0,0,2020-06-19,1
1050,32.0,1.0,1.0,35462.0,1.0,2.0,14899610.0,,3.0,2018-07-01,C28,2020-12-01,0,1,2020-12-29,0
1051,34.0,1.0,2.0,77483.0,1.0,2.0,14676410.0,,3.0,2016-04-30,C5,2020-12-01,1,0,2020-12-29,0
1054,37.0,1.0,1.0,92940.0,3.0,3.0,989800.0,,1.0,2020-09-08,C2,2020-12-01,0,0,2020-12-29,0
1055,33.0,0.0,2.0,70772.0,2.0,2.0,250000.0,2019-09-02,1.0,2018-05-26,C6,2019-02-01,0,0,2019-09-02,1
1056,32.0,0.0,2.0,92713.0,2.0,2.0,4931940.0,,4.0,2020-11-09,C5,2020-12-01,1,0,2020-12-29,0
1057,33.0,0.0,1.0,52553.0,3.0,3.0,12132870.0,,4.0,2019-12-11,C29,2020-12-01,1,0,2020-12-29,0
1058,37.0,1.0,0.0,47696.0,2.0,2.0,754590.0,2020-06-24,1.0,2019-12-30,C7,2020-06-01,0,0,2020-06-24,1
1059,28.0,0.0,2.0,45330.0,1.0,1.0,219800.0,2019-04-30,1.0,2018-07-13,C2,2019-05-01,0,0,2019-04-30,1
1060,32.0,0.0,1.0,80290.0,2.0,2.0,0.0,2020-01-21,1.0,2019-08-18,C29,2020-01-01,0,0,2020-01-21,1
1061,27.0,0.0,1.0,24932.0,1.0,1.0,0.0,2020-05-25,1.0,2019-12-27,C10,2020-05-01,0,0,2020-05-25,1
1062,29.0,1.0,0.0,69071.0,2.0,2.0,0.0,2020-10-05,1.0,2020-03-30,C5,2020-05-01,0,0,2020-10-05,1
1063,37.0,0.0,2.0,82503.0,3.0,3.0,5029620.0,2020-12-18,1.0,2019-11-30,C20,2020-12-01,0,0,2020-12-18,1
1064,34.0,0.0,0.0,104966.0,3.0,3.0,0.0,2020-05-23,1.0,2019-07-18,C27,2020-05-01,0,0,2020-05-23,1
1065,46.0,0.0,2.0,76467.0,2.0,3.0,3328230.0,2019-09-22,1.0,2013-09-27,C4,2019-09-01,0,0,2019-09-22,1
1066,29.0,0.0,0.0,26253.0,1.0,1.0,317440.0,,1.0,2020-09-15,C29,2020-12-01,0,0,2020-12-29,0
1067,41.0,0.0,2.0,68596.0,1.0,3.0,1995410.0,2019-04-18,1.0,2016-04-25,C6,2019-04-01,0,0,2019-04-18,1
1069,36.0,1.0,0.0,55834.0,2.0,2.0,1044180.0,2019-06-28,1.0,2018-10-12,C6,2019-07-01,0,0,2019-06-28,1
1070,33.0,0.0,2.0,101638.0,3.0,3.0,872600.0,,2.0,2020-02-06,C8,2020-12-01,1,0,2020-12-29,0
1072,28.0,0.0,2.0,55648.0,1.0,1.0,8494310.0,2020-12-10,1.0,2016-11-21,C16,2020-10-01,0,0,2020-12-10,1
1073,26.0,0.0,1.0,67149.0,1.0,1.0,2174480.0,,4.0,2020-07-31,C20,2020-12-01,1,0,2020-12-29,0
1075,40.0,0.0,1.0,52480.0,2.0,2.0,0.0,2019-02-15,1.0,2018-07-27,C14,2019-02-01,0,0,2019-02-15,1
1076,29.0,0.0,1.0,51837.0,1.0,1.0,1305290.0,2020-05-07,1.0,2019-11-30,C13,2020-07-01,0,0,2020-05-07,1
1077,26.0,1.0,0.0,42768.0,1.0,1.0,14298980.0,,2.0,2018-05-27,C3,2020-12-01,0,0,2020-12-29,0
1078,38.0,0.0,0.0,31540.0,3.0,3.0,1678910.0,,1.0,2020-02-05,C25,2020-12-01,0,0,2020-12-29,0
1079,40.0,0.0,0.0,84873.0,3.0,3.0,150660.0,2020-11-13,1.0,2020-06-28,C20,2020-11-01,0,0,2020-11-13,1
1080,36.0,0.0,1.0,47594.0,1.0,1.0,0.0,2019-08-22,1.0,2018-10-22,C9,2019-08-01,0,0,2019-08-22,1
1081,24.0,1.0,2.0,55551.0,1.0,1.0,-96960.0,2019-09-02,1.0,2018-05-14,C5,2019-02-01,0,0,2019-09-02,1
1082,35.0,1.0,1.0,35079.0,2.0,2.0,434400.0,2020-04-09,1.0,2020-04-14,C27,2020-09-01,0,0,2020-04-09,1
1083,26.0,1.0,1.0,60417.0,1.0,1.0,0.0,2020-10-02,1.0,2019-10-28,C28,2020-02-01,0,0,2020-10-02,1
1084,30.0,0.0,2.0,49521.0,1.0,1.0,705030.0,2019-07-06,1.0,2019-01-13,C1,2019-06-01,0,0,2019-07-06,1
1085,35.0,1.0,2.0,62637.0,2.0,2.0,2155780.0,2019-09-05,1.0,2018-10-10,C3,2019-05-01,0,0,2019-09-05,1
1086,35.0,0.0,1.0,94519.0,2.0,2.0,0.0,2020-12-18,1.0,2020-08-31,C25,2020-12-01,0,0,2020-12-18,1
1087,35.0,0.0,0.0,89854.0,3.0,3.0,2553260.0,,3.0,2020-07-31,C3,2020-12-01,1,0,2020-12-29,0
1089,37.0,0.0,2.0,60905.0,1.0,1.0,0.0,2020-09-06,1.0,2020-05-04,C11,2020-06-01,0,0,2020-09-06,1
1090,39.0,0.0,0.0,96750.0,2.0,4.0,50382490.0,,2.0,2014-06-27,C13,2020-12-01,0,0,2020-12-29,0
1091,31.0,1.0,2.0,45720.0,1.0,1.0,6600380.0,2019-08-10,1.0,2018-03-01,C22,2019-10-01,0,0,2019-08-10,1
1092,31.0,1.0,0.0,36118.0,1.0,1.0,10885280.0,2020-09-20,2.0,2018-10-02,C16,2020-09-01,0,0,2020-09-20,1
1093,37.0,0.0,1.0,77831.0,1.0,3.0,18472930.0,,2.0,2015-07-23,C1,2020-12-01,0,0,2020-12-29,0
1094,41.0,1.0,0.0,56347.0,2.0,2.0,1175250.0,2019-07-14,1.0,2018-01-08,C8,2019-07-01,0,0,2019-07-14,1
1095,24.0,1.0,2.0,30442.0,1.0,1.0,950370.0,2019-07-29,1.0,2018-09-05,C20,2019-08-01,0,0,2019-07-29,1
1096,26.0,0.0,0.0,73363.0,2.0,2.0,0.0,2020-07-14,1.0,2020-05-22,C14,2020-07-01,0,0,2020-07-14,1
1097,35.0,0.0,1.0,69794.0,2.0,2.0,2280790.0,,4.0,2020-07-18,C5,2020-12-01,1,0,2020-12-29,0
1098,40.0,0.0,1.0,41591.0,3.0,3.0,1016780.0,2020-12-27,1.0,2020-05-29,C10,2020-12-01,0,0,2020-12-27,1
1099,32.0,1.0,0.0,61413.0,2.0,2.0,1769360.0,,2.0,2020-02-08,C3,2020-12-01,0,0,2020-12-29,0
1101,33.0,0.0,2.0,26592.0,1.0,1.0,1897250.0,2019-08-27,1.0,2018-09-09,C25,2019-08-01,0,0,2019-08-27,1
1102,31.0,0.0,2.0,73245.0,3.0,3.0,0.0,2020-02-10,1.0,2020-07-13,C7,2020-10-01,0,0,2020-02-10,1
1103,26.0,0.0,2.0,40318.0,1.0,1.0,0.0,2020-11-28,1.0,2020-07-08,C1,2020-12-01,0,0,2020-11-28,1
1104,32.0,1.0,2.0,73594.0,3.0,3.0,9271700.0,2020-12-12,4.0,2020-01-06,C7,2020-12-01,1,0,2020-12-12,1
1105,42.0,0.0,0.0,59168.0,1.0,1.0,1259100.0,2019-03-18,2.0,2018-02-06,C6,2019-03-01,0,0,2019-03-18,1
1106,37.0,0.0,1.0,49193.0,1.0,2.0,17132800.0,,3.0,2016-01-29,C21,2020-12-01,0,0,2020-12-29,0
1107,39.0,0.0,2.0,65633.0,3.0,3.0,0.0,,1.0,2020-11-21,C20,2020-12-01,0,0,2020-12-29,0
1108,32.0,0.0,1.0,47188.0,1.0,1.0,772720.0,2019-04-27,1.0,2018-10-22,C15,2019-04-01,0,0,2019-04-27,1
1109,37.0,1.0,0.0,88798.0,1.0,3.0,20284600.0,,3.0,2015-03-12,C27,2020-12-01,1,0,2020-12-29,0
1110,26.0,0.0,1.0,41167.0,1.0,1.0,0.0,2020-02-16,1.0,2019-08-12,C18,2020-02-01,0,0,2020-02-16,1
1111,40.0,0.0,2.0,153109.0,3.0,4.0,41660820.0,,1.0,2013-02-06,C28,2020-12-01,0,0,2020-12-29,0
1112,38.0,1.0,2.0,27432.0,1.0,1.0,1615970.0,2019-05-21,1.0,2018-09-28,C13,2019-05-01,0,0,2019-05-21,1
1113,36.0,0.0,2.0,50769.0,1.0,1.0,903470.0,2020-01-06,1.0,2019-10-10,C9,2020-06-01,0,0,2020-01-06,1
1114,34.0,1.0,1.0,85781.0,3.0,3.0,1765870.0,,2.0,2020-01-08,C9,2020-12-01,1,0,2020-12-29,0
1115,31.0,0.0,2.0,64444.0,2.0,2.0,0.0,,1.0,2020-09-28,C16,2020-12-01,0,0,2020-12-29,0
1116,35.0,0.0,1.0,89585.0,2.0,2.0,1460340.0,,2.0,2020-07-31,C17,2020-12-01,1,0,2020-12-29,0
1117,34.0,0.0,2.0,52990.0,2.0,2.0,276220.0,2019-01-02,1.0,2018-05-08,C26,2019-02-01,0,0,2019-01-02,1
1118,29.0,0.0,0.0,49410.0,2.0,2.0,14970770.0,,4.0,2020-07-31,C7,2020-12-01,0,0,2020-12-29,0
1119,29.0,1.0,1.0,41581.0,1.0,1.0,19409190.0,,4.0,2019-11-16,C21,2020-12-01,1,0,2020-12-29,0
1122,30.0,0.0,1.0,80591.0,3.0,3.0,0.0,2019-10-31,1.0,2019-11-10,C18,2019-11-01,0,0,2019-10-31,1
1123,43.0,1.0,1.0,55112.0,1.0,2.0,8684000.0,2020-05-01,1.0,2016-04-30,C20,2020-01-01,0,0,2020-05-01,1
1125,34.0,1.0,0.0,71977.0,3.0,3.0,977970.0,,2.0,2020-09-28,C18,2020-12-01,0,0,2020-12-29,0
1126,38.0,0.0,1.0,43747.0,2.0,2.0,0.0,2020-08-05,1.0,2020-04-17,C25,2020-05-01,0,0,2020-08-05,1
1129,33.0,0.0,0.0,73087.0,1.0,2.0,9474670.0,2019-12-12,2.0,2018-04-06,C6,2019-12-01,0,0,2019-12-12,1
1130,27.0,0.0,1.0,46464.0,1.0,1.0,0.0,2020-02-20,1.0,2019-10-31,C4,2020-02-01,0,0,2020-02-20,1
1131,24.0,1.0,0.0,68309.0,1.0,2.0,605860.0,2019-02-27,1.0,2018-07-05,C19,2019-03-01,0,0,2019-02-27,1
1133,32.0,1.0,2.0,44062.0,1.0,1.0,479380.0,2020-12-07,1.0,2020-11-02,C27,2020-07-01,0,0,2020-12-07,1
1134,34.0,0.0,1.0,112066.0,3.0,3.0,2785800.0,2020-02-27,1.0,2019-02-08,C19,2020-03-01,0,0,2020-02-27,1
1136,35.0,1.0,0.0,50118.0,2.0,2.0,0.0,2019-05-01,1.0,2018-11-30,C17,2019-01-01,0,0,2019-05-01,1
1137,33.0,0.0,1.0,102175.0,3.0,3.0,1023820.0,2020-11-28,2.0,2020-08-17,C21,2020-12-01,1,0,2020-11-28,1
1138,31.0,0.0,2.0,81440.0,3.0,3.0,0.0,2020-07-20,1.0,2020-05-29,C24,2020-07-01,0,0,2020-07-20,1
1139,35.0,1.0,0.0,49939.0,1.0,1.0,11622640.0,,2.0,2018-11-11,C25,2020-12-01,1,0,2020-12-29,0
1140,25.0,0.0,1.0,46856.0,1.0,1.0,0.0,2019-09-02,1.0,2018-01-08,C29,2019-02-01,0,0,2019-09-02,1
1141,37.0,1.0,2.0,61133.0,3.0,3.0,249160.0,2019-05-04,1.0,2018-09-15,C8,2019-04-01,0,0,2019-05-04,1
1143,32.0,0.2,2.0,30860.0,1.0,2.0,3605360.0,2019-07-11,1.0,2018-05-14,C29,2019-11-01,0,0,2019-07-11,1
1144,34.0,0.0,2.0,69412.0,2.0,2.0,5222230.0,,3.0,2020-01-05,C4,2020-12-01,1,0,2020-12-29,0
1145,31.0,0.0,2.0,60118.0,2.0,2.0,0.0,,1.0,2020-11-28,C20,2020-12-01,0,0,2020-12-29,0
1146,34.0,0.0,1.0,27548.0,2.0,2.0,150010.0,2020-05-07,1.0,2020-01-30,C26,2020-07-01,0,0,2020-05-07,1
1147,37.0,1.0,0.0,69789.0,2.0,4.0,25672950.0,,2.0,2015-10-15,C29,2020-12-01,1,0,2020-12-29,0
1149,35.0,1.0,1.0,82078.0,3.0,3.0,4048630.0,,2.0,2020-03-29,C28,2020-12-01,0,0,2020-12-29,0
1150,35.0,1.0,2.0,38572.0,2.0,2.0,1119590.0,2020-11-14,1.0,2020-03-13,C1,2020-11-01,0,0,2020-11-14,1
1151,33.0,0.0,0.0,103994.0,4.0,4.0,140880.0,2020-11-01,1.0,2019-08-29,C8,2020-01-01,0,0,2020-11-01,1
1152,34.0,1.0,0.0,17607.0,2.0,2.0,134760.0,2019-02-27,1.0,2019-05-01,C23,2019-03-01,0,0,2019-02-27,1
1153,34.0,1.0,2.0,108284.0,3.0,3.0,0.0,,1.0,2020-03-11,C9,2020-12-01,0,0,2020-12-29,0
1154,33.0,0.0,0.0,30106.0,1.0,1.0,104650.0,2019-02-05,1.0,2018-11-24,C12,2019-05-01,0,0,2019-02-05,1
1155,25.0,1.0,2.0,51796.0,1.0,1.0,415800.0,2019-03-15,1.0,2018-06-11,C16,2019-03-01,0,0,2019-03-15,1
1156,31.0,0.0,1.0,46239.0,1.0,1.0,443750.0,2019-04-30,1.0,2018-09-17,C27,2019-05-01,0,0,2019-04-30,1
1157,31.0,0.0,2.0,57356.0,1.0,1.0,0.0,,1.0,2020-07-12,C3,2020-12-01,0,0,2020-12-29,0
1158,33.0,1.0,1.0,62905.0,3.0,3.0,2356380.0,2020-12-07,1.0,2019-05-08,C24,2020-07-01,0,0,2020-12-07,1
